cutoff,low_n,high_n,p_value,adjusted_p
8.99548451887751,12,101,0.657936016861805,1
9.02762959173316,13,100,0.404681348109838,1
9.08560523678396,14,99,0.301948992518235,1
9.11945993445933,15,98,0.52256035491218,1
9.17342729734862,16,97,0.746964231131699,1
9.19770815795585,17,96,0.608253624042108,1
9.20628180173535,18,95,0.730132890257484,1
9.2364926183813,19,94,0.904068312672756,1
9.26115467261557,20,93,0.801962589948078,1
9.26397335480341,21,92,0.943722611378218,1
9.26912667914942,22,91,0.863345670462985,1
9.2747275727873,23,90,0.696267696405184,1
9.28146643600001,24,89,0.87144166521345,1
9.29347164883813,25,88,0.928559818476526,1
9.29852085712595,26,87,0.669807703231519,1
9.30286736097287,27,86,0.926849676520067,1
9.33739890252674,28,85,0.994106073219304,1
9.3533674042067,29,84,0.781623615718957,1
9.3571120915057,30,83,0.948668194304142,1
9.37482214163481,31,82,0.863624661875847,1
9.4038641766068,32,81,0.785906522666229,1
9.41911748212248,33,80,0.97427583644107,1
9.43421120348557,34,79,0.779421122819959,1
9.46536233167222,35,78,0.873960225544601,1
9.46577044908396,36,77,0.946492641995608,1
9.46638240881356,37,76,0.742338943694656,1
9.4908508767403,38,75,0.878883261927156,1
9.53099149023663,39,74,0.983480987253657,1
9.5379948779744,40,73,0.826560668710422,1
9.54631572281727,41,72,0.896501248496335,1
9.56147889150101,42,71,0.746344965200538,1
9.56281480869233,43,70,0.559822323237779,1
9.56700537024703,44,69,0.661204114103571,1
9.57421506588715,45,68,0.555754283465454,1
9.59916899321943,46,67,0.675074694786002,1
9.61415768679232,47,66,0.739724609588391,1
9.61911951145322,48,65,0.81225041472931,1
9.62150246549624,49,64,0.681052585034586,1
9.66835318047296,50,63,0.496729956367657,1
9.68158981722124,51,62,0.359011994375244,1
9.68194113709169,52,61,0.410737941084572,1
9.6988782658369,53,60,0.367843155390894,1
9.7075316929376,54,59,0.285988062769649,1
9.71132281921136,55,58,0.188047967336932,1
9.71252700043982,56,57,0.250211991343383,1
9.71561885907482,57,56,0.154102695006839,1
9.7476894960782,58,55,0.207784042913771,1
9.75087443965685,59,54,0.126178693891935,1
9.75221336786514,60,53,0.179936770991787,1
9.76071994746562,61,52,0.23904347869361,1
9.7657004876511,62,51,0.315497827158607,1
9.76801886861058,63,50,0.413825894618442,1
9.77115929555686,64,49,0.275258559628859,1
9.77856999352952,65,48,0.209061145957839,1
9.8073549220576,66,47,0.138005248684749,1
9.81362088286186,67,46,0.0841224619928072,1
9.82559484946338,68,45,0.122608951608567,1
9.83636600871667,69,44,0.16435610142465,1
9.84219317853094,70,43,0.198237766215698,1
9.842664621825,71,42,0.121992314582245,1
9.85315357994097,72,41,0.161484248598137,1
9.86820522697744,73,40,0.116666539862343,1
9.8989036490939,74,39,0.086363068993991,1
9.91975719271426,75,38,0.0872823039015903,1
9.96116025813664,76,37,0.0528985870175549,1
9.96477404450814,77,36,0.0741576069990561,1
9.96722625883599,78,35,0.103704225715045,1
9.97971099070501,79,34,0.12427017062137,1
9.99194693915176,81,32,0.211371722957765,1
9.99717948093762,82,31,0.140185473544363,1
10.0229225890556,83,30,0.106580885534398,1
10.0541972943888,84,29,0.0633707840928492,1
10.074007625836,85,28,0.0802278140076054,1
10.0752117113482,86,27,0.124542528840657,1
10.0943416496358,87,26,0.166408308139838,1
10.104074518442,88,25,0.190922830726527,1
10.1177729510846,89,24,0.122395657586522,1
10.117902789094,90,23,0.106604675380159,1
10.1478408936723,91,22,0.157112631079889,1
10.1503819688178,92,21,0.0749270106454612,1
10.1645298665069,93,20,0.118904318569426,1
10.220499252639,94,19,0.156795784746,1
10.2576235579192,95,18,0.0742937762669443,1
10.2638560195961,96,17,0.081658499284308,1
10.3083390301394,97,16,0.120631029169808,1
10.3313648504955,98,15,0.171811854514769,1
10.3607373693584,99,14,0.24750557657327,1
10.3985299435059,100,13,0.117926465660224,1
10.4464630234169,101,12,0.148234793079878,1
