cohort,cutoff_method,cutoff,n,excluded_n,odds_ratio_high_vs_low,ci_lower,ci_upper,p_value,interpretation,family_adjusted_p
"shh","mean",9.04502196542127,160,63,1.05674786569044,0.412592110376627,2.670945713131,1,"Fisher exact test; unadjusted for clinical confounding",1
