time,survival,lower,upper,censored,group
0,1,1,1,0,"High"
0.0133333333333333,1,1,1,1,"High"
0.0708333333333333,1,1,1,1,"High"
0.166666666666667,1,1,1,1,"High"
0.248333333333333,1,1,1,1,"High"
0.32,1,1,1,1,"High"
0.333333333333333,0.992481203007519,0.947831627346255,0.998937444101587,0,"High"
0.415,0.984962406015038,0.941214366209517,0.996217790001142,0,"High"
0.5,0.984962406015038,0.941214366209517,0.996217790001142,1,"High"
0.666666666666667,0.977385772122614,0.931531000185656,0.992650236109588,2,"High"
0.9975,0.977385772122614,0.931531000185656,0.992650236109588,1,"High"
1.06583333333333,0.977385772122614,0.931531000185656,0.992650236109588,1,"High"
1.08166666666667,0.969566685945633,0.920930969316701,0.988470765231892,0,"High"
1.16416666666667,0.953928513591672,0.900299294010463,0.979040956078609,0,"High"
1.24833333333333,0.946109427414691,0.890254211478481,0.973946445737969,0,"High"
1.39583333333333,0.946109427414691,0.890254211478481,0.973946445737969,1,"High"
1.4125,0.938225182186235,0.880237891825568,0.968628112627391,0,"High"
1.44,0.938225182186235,0.880237891825568,0.968628112627391,1,"High"
1.53,0.93027412132025,0.870245343923835,0.96311081415171,0,"High"
1.57916666666667,0.922323060454265,0.860392357059555,0.957449484913169,0,"High"
1.83083333333333,0.922323060454265,0.860392357059555,0.957449484913169,1,"High"
1.855,0.922323060454265,0.860392357059555,0.957449484913169,1,"High"
1.9125,0.922323060454265,0.860392357059555,0.957449484913169,1,"High"
1.9975,0.922323060454265,0.860392357059555,0.957449484913169,1,"High"
2.00583333333333,0.922323060454265,0.860392357059555,0.957449484913169,1,"High"
2.12833333333333,0.922323060454265,0.860392357059555,0.957449484913169,1,"High"
2.205,0.922323060454265,0.860392357059555,0.957449484913169,1,"High"
2.22916666666667,0.922323060454265,0.860392357059555,0.957449484913169,1,"High"
2.24583333333333,0.913783032116725,0.849615305381737,0.95134250761103,1,"High"
2.28666666666667,0.913783032116725,0.849615305381737,0.95134250761103,1,"High"
2.32,0.913783032116725,0.849615305381737,0.95134250761103,1,"High"
2.3275,0.913783032116725,0.849615305381737,0.95134250761103,2,"High"
2.4125,0.913783032116725,0.849615305381737,0.95134250761103,1,"High"
2.47833333333333,0.913783032116725,0.849615305381737,0.95134250761103,1,"High"
2.49416666666667,0.904645201795558,0.837949250525433,0.944780739429951,0,"High"
2.57916666666667,0.895507371474391,0.826506370079589,0.938077144686116,1,"High"
2.59833333333333,0.886275336716923,0.815089991172045,0.931194382574985,0,"High"
2.66083333333333,0.886275336716923,0.815089991172045,0.931194382574985,1,"High"
2.74333333333333,0.876946122646218,0.803681272145449,0.924138888724179,1,"High"
2.75416666666667,0.876946122646218,0.803681272145449,0.924138888724179,1,"High"
2.8275,0.876946122646218,0.803681272145449,0.924138888724179,1,"High"
2.91,0.876946122646218,0.803681272145449,0.924138888724179,2,"High"
2.99416666666667,0.876946122646218,0.803681272145449,0.924138888724179,1,"High"
3.16083333333333,0.876946122646218,0.803681272145449,0.924138888724179,2,"High"
3.2025,0.866749074708472,0.790978857504978,0.916479552956724,0,"High"
3.24333333333333,0.866749074708472,0.790978857504978,0.916479552956724,1,"High"
3.3275,0.856430633342895,0.778290620784642,0.908621691920323,1,"High"
3.41,0.856430633342895,0.778290620784642,0.908621691920323,1,"High"
3.55166666666667,0.856430633342895,0.778290620784642,0.908621691920323,1,"High"
3.57666666666667,0.835019867509322,0.752244931072873,0.892091966062509,1,"High"
3.65833333333333,0.835019867509322,0.752244931072873,0.892091966062509,2,"High"
3.825,0.835019867509322,0.752244931072873,0.892091966062509,2,"High"
3.91,0.835019867509322,0.752244931072873,0.892091966062509,2,"High"
3.99166666666667,0.835019867509322,0.752244931072873,0.892091966062509,1,"High"
4.025,0.835019867509322,0.752244931072873,0.892091966062509,1,"High"
4.07416666666667,0.835019867509322,0.752244931072873,0.892091966062509,1,"High"
4.24083333333333,0.835019867509322,0.752244931072873,0.892091966062509,1,"High"
4.325,0.835019867509322,0.752244931072873,0.892091966062509,1,"High"
4.3825,0.835019867509322,0.752244931072873,0.892091966062509,1,"High"
4.49166666666667,0.835019867509322,0.752244931072873,0.892091966062509,1,"High"
4.65833333333333,0.835019867509322,0.752244931072873,0.892091966062509,2,"High"
4.74083333333333,0.835019867509322,0.752244931072873,0.892091966062509,1,"High"
4.8225,0.821331017222284,0.734490358734547,0.882012632639649,2,"High"
4.9075,0.821331017222284,0.734490358734547,0.882012632639649,1,"High"
4.98916666666667,0.821331017222284,0.734490358734547,0.882012632639649,2,"High"
5.07416666666667,0.821331017222284,0.734490358734547,0.882012632639649,1,"High"
5.2975,0.80612118357002,0.714530608188859,0.870934084731047,0,"High"
5.3225,0.80612118357002,0.714530608188859,0.870934084731047,2,"High"
