cutoff,low_n,high_n,p_value,adjusted_p
5.53294028837287,135,129,0.101317379381415,1
5.53605290024021,138,126,0.0683145927109655,1
5.53915881110803,141,123,0.140167320889449,1
5.54225804976692,142,122,0.13100776548391,1
5.5453506448223,144,120,0.155088150316856,1
5.54843662469604,148,116,0.137829430955402,1
5.55151601762801,149,115,0.102285212250125,1
5.56071495447448,151,113,0.227547880440636,1
5.56376827845203,152,112,0.227180110451664,1
5.5668151540109,155,109,0.135859212923941,1
5.56985560833095,158,106,0.145202834375176,1
5.57288966842058,163,101,0.138557378259769,1
5.57591736111815,164,100,0.211640661484337,1
5.57893871309339,165,99,0.188412465310297,1
5.58195375084882,166,98,0.140837343131183,1
5.58496250072116,170,94,0.142684850227122,1
5.5909612413426,171,93,0.221326049397894,1
5.59395128394841,172,92,0.19362202012131,1
5.59693514238723,173,91,0.167551275322875,1
5.59991284218713,174,90,0.122724418583917,1
5.60880924267552,175,89,0.116737483110724,1
5.61470984411521,177,87,0.0899173339440367,1
5.61765111942733,179,85,0.0702948181800896,1
5.62058641045188,183,81,0.169797528310694,1
5.62351574149055,185,79,0.111347537934447,1
5.62643913669732,186,78,0.0962435254116676,1
5.63517394667492,187,77,0.0682114041392305,1
5.63807383718072,190,74,0.0429709052983425,1
5.64385618977472,191,73,0.0693979830546146,1
5.64673869830785,194,70,0.156950632729032,1
5.64961545906341,195,69,0.133093518896989,1
5.65248649491816,196,68,0.127065767244174,1
5.6582114827518,197,67,0.193926474050015,1
5.66106547980695,198,66,0.161920898529698,1
5.66391384211598,199,65,0.248997262065562,1
5.6724253419715,200,64,0.246078651146751,1
5.67525138605026,202,62,0.195228271099679,1
5.67807190511264,203,61,0.158860230439364,1
5.68088692071969,205,59,0.13564404468482,1
5.68369645430652,206,58,0.194871170693844,1
5.68650052718322,207,57,0.26344953113627,1
5.68929916053589,208,56,0.405184770176709,1
5.69488019279919,209,55,0.343879006536304,1
5.70597790168252,210,54,0.401218008595077,1
5.71149490665009,212,52,0.257207527273381,1
5.71424551766612,214,50,0.202072322211837,1
5.71699089440494,215,49,0.182374518564899,1
5.7279204545632,216,48,0.143430127367333,1
5.73335434061383,217,47,0.116940078570826,1
5.73876783680019,218,46,0.198176761745973,1
5.74953426766926,221,43,0.109146763212983,1
5.75221336786514,222,42,0.0827583641680176,1
5.75488750216347,223,41,0.0578776207291377,1
5.75755668893945,224,40,0.110464016350399,1
5.76022094646651,225,39,0.0836090656056943,1
5.762880292917,226,38,0.0513100901281145,1
5.76818432477693,227,37,0.098625715556041,1
5.77610398807316,228,36,0.103843094882066,1
5.78135971352466,230,34,0.0862802162891586,1
5.78659636189081,231,33,0.0456601932384002,1
5.78920757534735,233,31,0.178184072288688,1
5.79441586635011,234,30,0.159153093188779,1
5.8073549220576,235,29,0.130566042738003,1
5.83541884047548,236,28,0.117289739132109,1
5.84297883178833,237,27,0.236644929151198,1
