cohort,cutoff_method,cutoff,n,excluded_n,odds_ratio_high_vs_low,ci_lower,ci_upper,p_value,interpretation,family_adjusted_p
"wnt","mean",8.8610841973432,49,21,0.955434400088198,0.114667975572247,7.95940844737799,1,"Fisher exact test; unadjusted for clinical confounding",1
