time,survival,lower,upper,censored,group
0,1,1,1,0,"High"
0.0133333333333333,1,1,1,1,"High"
0.0708333333333333,1,1,1,1,"High"
0.0925,0.996774193548387,0.977323793958677,0.999544971096498,0,"High"
0.166666666666667,0.996774193548387,0.977323793958677,0.999544971096498,1,"High"
0.226666666666667,0.996774193548387,0.977323793958677,0.999544971096498,1,"High"
0.248333333333333,0.996774193548387,0.977323793958677,0.999544971096498,3,"High"
0.32,0.996774193548387,0.977323793958677,0.999544971096498,1,"High"
0.333333333333333,0.990194825934206,0.969908064939725,0.996827302572373,0,"High"
0.415,0.983615458320026,0.961084692023116,0.993147799883594,0,"High"
0.423333333333333,0.980325774512935,0.956732523399486,0.991113254031836,0,"High"
0.5,0.980325774512935,0.956732523399486,0.991113254031836,1,"High"
0.5575,0.97702501432939,0.952411978445023,0.988981073955178,0,"High"
0.5625,0.973724254145845,0.94814565247948,0.986772921306905,0,"High"
0.585,0.9704234939623,0.943928557217244,0.98450111628452,0,"High"
0.666666666666667,0.960521213411664,0.931526467128456,0.977386362760039,2,"High"
0.7075,0.95719761059709,0.927424035267219,0.97492097653636,0,"High"
0.715833333333333,0.953874007782517,0.92335321363505,0.972421778406366,0,"High"
0.748333333333333,0.943903199338798,0.911304516472931,0.964751113834824,1,"High"
0.773333333333333,0.940567852344668,0.907317629394272,0.962136917771355,0,"High"
0.79,0.937232505350538,0.903352234422896,0.959500708415198,0,"High"
0.830833333333333,0.933897158356408,0.899406867243282,0.956844030244788,0,"High"
0.865833333333333,0.930561811362278,0.895480231256532,0.954168245150213,0,"High"
0.94,0.927226464368148,0.891571171883797,0.951474561427612,0,"High"
0.989166666666667,0.927226464368148,0.891571171883797,0.951474561427612,1,"High"
0.9975,0.920531688452132,0.883766597774043,0.94602142862011,1,"High"
1.06583333333333,0.917172083749752,0.8798696663034,0.943263415232764,1,"High"
1.08166666666667,0.913800127559496,0.875969559903263,0.940482462376472,1,"High"
1.1475,0.910415682642609,0.872065753355759,0.937679010579268,0,"High"
1.16416666666667,0.900262347891948,0.860434242422914,0.929190984653929,0,"High"
1.22166666666667,0.900262347891948,0.860434242422914,0.929190984653929,1,"High"
1.24833333333333,0.896865131484808,0.856563864897046,0.926328648043729,0,"High"
1.33083333333333,0.896865131484808,0.856563864897046,0.926328648043729,1,"High"
1.34666666666667,0.896865131484808,0.856563864897046,0.926328648043729,1,"High"
1.39583333333333,0.896865131484808,0.856563864897046,0.926328648043729,1,"High"
1.4125,0.893428866613219,0.852650913070581,0.92342733801506,0,"High"
1.44,0.893428866613219,0.852650913070581,0.92342733801506,1,"High"
1.4975,0.893428866613219,0.852650913070581,0.92342733801506,2,"High"
1.53,0.889952489700327,0.84869426354368,0.920486331065884,0,"High"
1.57916666666667,0.882999735874543,0.840816754900459,0.914571435298719,0,"High"
1.5875,0.879523358961651,0.836894891771685,0.911598385172809,0,"High"
1.66416666666667,0.879523358961651,0.836894891771685,0.911598385172809,2,"High"
1.68,0.879523358961651,0.836894891771685,0.911598385172809,1,"High"
1.77833333333333,0.879523358961651,0.836894891771685,0.911598385172809,1,"High"
1.83083333333333,0.875991136636504,0.832907700994438,0.908575019490373,3,"High"
1.855,0.875991136636504,0.832907700994438,0.908575019490373,1,"High"
1.9125,0.875991136636504,0.832907700994438,0.908575019490373,2,"High"
1.92333333333333,0.875991136636504,0.832907700994438,0.908575019490373,1,"High"
1.95333333333333,0.875991136636504,0.832907700994438,0.908575019490373,1,"High"
1.97,0.872341173567185,0.828771000661528,0.905456703585542,0,"High"
1.9975,0.865041247428548,0.82053501159417,0.899188298663216,5,"High"
2.00583333333333,0.865041247428548,0.82053501159417,0.899188298663216,1,"High"
2.055,0.865041247428548,0.82053501159417,0.899188298663216,1,"High"
2.07916666666667,0.865041247428548,0.82053501159417,0.899188298663216,1,"High"
2.12,0.861263774732353,0.816261594046336,0.89594660811812,0,"High"
2.12833333333333,0.861263774732353,0.816261594046336,0.89594660811812,1,"High"
2.16083333333333,0.861263774732353,0.816261594046336,0.89594660811812,4,"High"
2.205,0.861263774732353,0.816261594046336,0.89594660811812,1,"High"
2.22916666666667,0.861263774732353,0.816261594046336,0.89594660811812,2,"High"
2.24583333333333,0.853434104052968,0.807380985762064,0.889232536004404,1,"High"
2.28666666666667,0.853434104052968,0.807380985762064,0.889232536004404,1,"High"
2.32,0.853434104052968,0.807380985762064,0.889232536004404,1,"High"
2.3275,0.853434104052968,0.807380985762064,0.889232536004404,3,"High"
2.4125,0.853434104052968,0.807380985762064,0.889232536004404,1,"High"
2.47833333333333,0.853434104052968,0.807380985762064,0.889232536004404,1,"High"
2.49166666666667,0.849370132128906,0.802758695895788,0.885751433390546,0,"High"
