cutoff,low_n,high_n,p_value,adjusted_p
8.5480512380126,27,237,0.412792421117249,1
8.56262403909987,28,236,0.345641744871448,1
8.56833618213375,29,235,0.285488130719189,1
8.58496250072116,30,234,0.480506255982505,1
8.58796498888268,31,233,0.455256668367852,1
8.58983837577219,33,231,0.662207677009716,1
8.59320435406329,34,230,0.89094828932892,1
8.59544398458948,35,229,0.868055223245833,1
8.59618975614441,36,228,0.990749650386174,1
8.59693514238723,37,227,0.945392343402873,1
8.61507783162923,38,226,0.838767051470839,1
8.61691636257881,39,225,0.883866104955326,1
8.61838550225861,40,224,0.948343157188408,1
8.62058641045188,41,223,0.904109589921317,1
8.62131930101419,42,222,0.874954235706302,1
8.62388149001346,43,221,0.873958199530122,1
8.6242471458362,44,220,0.930688895849359,1
8.62753388447279,45,219,0.78745355949437,1
8.63481105017172,46,218,0.617727746783466,1
8.64060646862391,47,217,0.69761550645231,1
8.6646250548693,48,216,0.785057309531603,1
8.67065624911844,49,215,0.607362077452394,1
8.67807190511264,50,214,0.63935475601977,1
8.68123841177781,51,213,0.73000330286879,1
8.68158981722124,52,212,0.752180014409282,1
8.68264352028029,53,211,0.840695214285044,1
8.68615031598089,54,210,0.896960016181078,1
8.68894962811967,55,209,0.714066854012643,1
8.68964860828881,56,208,0.571497828711082,1
8.69313843834293,58,206,0.48845206594447,1
8.69418374333315,59,205,0.323074404289125,1
8.69835740595729,60,204,0.34067872573628,1
8.69905184401685,61,203,0.219638445755053,1
8.71287086768991,62,202,0.235980819190425,1
8.71596199025515,63,201,0.283168578567249,1
8.72689931847653,64,200,0.322708517817571,1
8.72860081064319,65,199,0.421200678294901,1
8.72894086840337,66,198,0.490041081114531,1
8.72996056101802,67,197,0.543014567244263,1
8.73063995591679,69,195,0.273570081920584,1
8.73437091966298,70,194,0.301127063833072,1
8.73843008775478,71,193,0.391554027959212,1
8.73944309777245,72,192,0.401416494693216,1
8.74550626586916,73,191,0.288613564381389,1
8.74685018309805,74,190,0.366905524270362,1
8.75555526197215,75,189,0.243832920019978,1
8.75722331053453,76,188,0.278925240304417,1
8.75922242638451,77,187,0.189393573202528,1
8.762880292917,78,186,0.147914211762144,1
8.76520320665317,79,185,0.172376043793311,1
8.76884595975339,80,184,0.188860420243015,1
8.77115929555686,81,183,0.197766455408665,1
8.77643303244473,82,182,0.126474366050155,1
8.78168756150718,83,181,0.167342819798213,1
8.78528898070402,84,180,0.219626499969947,1
8.78855521492886,85,179,0.259609421064462,1
8.78985964091365,86,178,0.270341525771299,1
8.79246495997995,87,177,0.340083847262547,1
8.79992915072529,88,176,0.409951444187857,1
8.80219321694183,89,175,0.534421337848322,1
8.81378119121704,90,174,0.598117879473761,1
8.81538329581354,91,173,0.468032683559582,1
8.82113618574405,92,172,0.548170271512999,1
8.82177398197057,93,171,0.598010894792882,1
8.82273014794452,94,170,0.602199442627444,1
8.83478704933734,95,169,0.643636276471471,1
8.83983364841731,96,168,0.710945223752662,1
8.8414070971946,97,167,0.714626622608724,1
8.84893585552457,98,166,0.776858475440141,1
8.85206127927917,99,165,0.640807574724558,1
8.85237344958027,100,164,0.665683486744892,1
8.85362145574883,101,163,0.776853237353267,1
8.85611423397746,102,162,0.853530331380782,1
8.85642552862553,103,161,0.859693327288274,1
8.86139712963725,104,160,0.937426440245419,1
8.86604249709684,105,159,0.99729518562099,1
8.86820522697744,106,158,0.931783077987733,1
8.86943961853158,107,157,0.887179889061334,1
8.87005641847295,108,156,0.940716805726116,1
8.87559578337043,110,154,0.983695394462072,1
8.876516946565,111,153,0.950461406406034,1
8.88172579064224,112,152,0.932671308057031,1
8.88233736124948,113,151,0.912176088969406,1
8.8838651545098,114,150,0.799658343447762,1
8.88722061546838,115,149,0.743131902458202,1
8.88813438835287,116,148,0.691474550756762,1
8.89269459141497,117,147,0.662172482139516,1
8.89633240390994,118,146,0.612877048116205,1
8.90267658665114,119,145,0.552835669344431,1
8.9047851297316,120,144,0.53814763923083,1
8.9086928382425,121,143,0.487496443470046,1
8.92065059456398,122,142,0.643297838792615,1
8.92748169038177,123,141,0.519881347743529,1
8.92955431573285,124,140,0.473432880268773,1
8.93634348139549,125,139,0.423115194931878,1
8.94280770624278,126,138,0.398774954363108,1
8.9431008475708,127,137,0.356329829069517,1
8.94485844580754,128,136,0.270272769546687,1
8.9469062744564,129,135,0.217999659712781,1
8.94749083485373,130,134,0.199105049593072,1
8.94924309625241,131,133,0.194378327983048,1
8.95128471496697,132,132,0.165896844672427,1
8.95913257678966,133,131,0.156383960295689,1
8.96029160078523,134,130,0.118989635980502,1
8.96058121135347,135,129,0.182933682658296,1
8.97010589061218,136,128,0.143585703293077,1
8.97039353791468,137,127,0.194670059113513,1
8.97699364608239,138,126,0.255876672143373,1
8.977566144122,139,125,0.255876672143373,1
8.97985386716374,140,124,0.349980883795296,1
8.98527271425345,141,123,0.340258480315137,1
8.99350454301801,142,122,0.310814883020772,1
9.00225245173138,143,121,0.27854594118486,1
9.00281501560705,144,120,0.323936518473807,1
9.0047822634596,145,119,0.269110623127292,1
9.00898878322726,146,118,0.211048892851138,1
9.01457846492289,147,117,0.196918572144821,1
9.01875655947608,148,116,0.167265540749537,1
9.02070220379104,149,115,0.141834000938398,1
9.02652344251977,150,114,0.120777967906786,1
9.02818234846057,151,113,0.108926243457575,1
9.02901108665907,152,112,0.168673861742067,1
9.0331476517817,153,111,0.151333694977033,1
9.03974158460541,154,110,0.128980766402037,1
9.04412085578327,155,109,0.124036428412438,1
9.04766925139132,157,107,0.131792635508731,1
9.04848687399234,158,106,0.123317254363181,1
9.04930403348226,159,105,0.191724118217532,1
9.0503928599799,160,104,0.148509531754514,1
9.05093696522523,161,103,0.229746243188755,1
9.063664718714,162,102,0.326340167201065,1
9.06555077095502,163,101,0.302797819742424,1
9.06931549454008,164,100,0.262263639492058,1
9.07199858075306,165,99,0.250233220965837,1
9.07788386443832,166,98,0.342333852187733,1
9.08028457782728,167,97,0.409794717171428,1
9.08214904135387,168,96,0.540902465013265,1
9.08905317215643,169,95,0.452321625256127,1
9.0930213465869,171,93,0.416357590175328,1
9.09671515448854,172,92,0.568033783529584,1
9.09776879341862,173,91,0.736419217067231,1
