cohort,cutoff_method,cutoff,n,deaths,low_n,high_n,excluded_n,logrank_p,cutoff_adjusted_p,candidate_cutoffs,hazard_ratio_high_vs_low,ci_lower,ci_upper,ph_test_p,cox_note,family_adjusted_p
"shh","mean",5.7406567842589,172,38,92,80,51,0.800050691781046,0.800050691781046,1,0.920903622556368,0.485664587735456,1.74619172048712,0.483711657244256,"",1
