cohort,cutoff_method,cutoff,n,deaths,low_n,high_n,excluded_n,logrank_p,cutoff_adjusted_p,candidate_cutoffs,hazard_ratio_high_vs_low,ci_lower,ci_upper,ph_test_p,cox_note,family_adjusted_p
"group4","mean",5.54827120646378,264,71,144,120,62,0.155088150316856,0.155088150316856,1,1.40466725434085,0.877326354902621,2.24898076342009,0.559712856883576,"",0.465264450950568
