cohort,cutoff_method,cutoff,n,deaths,low_n,high_n,excluded_n,logrank_p,cutoff_adjusted_p,candidate_cutoffs,hazard_ratio_high_vs_low,ci_lower,ci_upper,ph_test_p,cox_note,family_adjusted_p
"shh","mean",9.04502196542127,172,38,92,80,51,0.801638677219619,0.801638677219619,1,1.0839985624494,0.573563876000396,2.04868704700566,0.967413746884406,"",1
