time,survival,lower,upper,censored,group
0,1,1,1,0,"High"
0.0191666666666667,0.996805111821086,0.977539022882553,0.999549338389665,0,"High"
0.0708333333333333,0.996805111821086,0.977539022882553,0.999549338389665,1,"High"
0.0816666666666667,0.993599950689829,0.974654099813965,0.99839551962852,1,"High"
0.0925,0.990384416868826,0.970485779559095,0.996888662716337,0,"High"
0.125833333333333,0.987168883047823,0.966176045446052,0.995164910008409,0,"High"
0.166666666666667,0.987168883047823,0.966176045446052,0.995164910008409,1,"High"
0.226666666666667,0.987168883047823,0.966176045446052,0.995164910008409,1,"High"
0.248333333333333,0.987168883047823,0.966176045446052,0.995164910008409,3,"High"
0.333333333333333,0.974093798504144,0.948863589652454,0.986960639003186,1,"High"
0.358333333333333,0.970814021404803,0.944656570807053,0.984707859139772,0,"High"
0.415,0.964254467206122,0.936378527494611,0.980045783963425,1,"High"
0.423333333333333,0.960963496328285,0.932278583524175,0.977643039503953,0,"High"
0.44,0.957672525450449,0.928213464605537,0.97520293661512,0,"High"
0.5,0.957672525450449,0.928213464605537,0.97520293661512,1,"High"
0.5575,0.954370206397171,0.924160997718853,0.972722579618151,0,"High"
0.5625,0.951067887343894,0.920137999026024,0.970211628846713,0,"High"
0.585,0.947765568290616,0.916141946328253,0.967672815677465,0,"High"
0.666666666666667,0.941160930184062,0.908222287618634,0.962520604558997,1,"High"
0.7075,0.937846983246794,0.904277242667024,0.95990351445409,0,"High"
0.748333333333333,0.924591195497722,0.888687009614263,0.94924364930268,1,"High"
0.773333333333333,0.921265327888018,0.884813834003831,0.946528539523633,0,"High"
0.79,0.917939460278314,0.880955847582646,0.943798333022013,0,"High"
0.830833333333333,0.907961857449202,0.869465302741982,0.935524770484626,0,"High"
0.865833333333333,0.904635989839498,0.865660692406482,0.932741481150068,0,"High"
0.890833333333333,0.901310122229794,0.861867892566517,0.929946441375301,0,"High"
0.915,0.89798425462009,0.858086389452055,0.927140161241273,0,"High"
0.94,0.894658387010386,0.854315709475505,0.924323111205035,0,"High"
0.9725,0.891332519400682,0.850555414945231,0.921495726290233,0,"High"
0.9975,0.888006651790978,0.846805100353303,0.918658409722319,0,"High"
1.06583333333333,0.884680784181274,0.843064389145814,0.915811536095982,0,"High"
1.08166666666667,0.878029048961866,0.835610398853297,0.910090489183548,0,"High"
1.1475,0.874703181352162,0.83189648771389,0.907216945237802,0,"High"
1.16416666666667,0.868051446132754,0.824493403043707,0.901445241299356,0,"High"
1.33083333333333,0.868051446132754,0.824493403043707,0.901445241299356,1,"High"
1.34666666666667,0.868051446132754,0.824493403043707,0.901445241299356,1,"High"
1.355,0.864699896147685,0.820769735187828,0.898528463190735,0,"High"
1.38,0.864699896147685,0.820769735187828,0.898528463190735,1,"High"
1.47,0.864699896147685,0.820769735187828,0.898528463190735,1,"High"
1.4725,0.864699896147685,0.820769735187828,0.898528463190735,1,"High"
1.4975,0.864699896147685,0.820769735187828,0.898528463190735,1,"High"
1.53,0.861295565847891,0.816984177771257,0.895564628174025,0,"High"
1.57083333333333,0.861295565847891,0.816984177771257,0.895564628174025,1,"High"
1.57916666666667,0.854459886753861,0.80940223119715,0.889593349823167,1,"High"
1.5875,0.851028320943604,0.805605329118565,0.886586036078544,0,"High"
1.66083333333333,0.847596755133348,0.801816314273006,0.883571336420717,0,"High"
1.66416666666667,0.847596755133348,0.801816314273006,0.883571336420717,2,"High"
1.68,0.847596755133348,0.801816314273006,0.883571336420717,1,"High"
1.69916666666667,0.847596755133348,0.801816314273006,0.883571336420717,1,"High"
