cohort,cutoff_method,cutoff,n,excluded_n,odds_ratio_high_vs_low,ci_lower,ci_upper,p_value,interpretation,family_adjusted_p
"group3","median",9.74903075855959,109,35,1.04309776116322,0.449012046287486,2.41708799116096,1,"Fisher exact test; unadjusted for clinical confounding",1
