time,survival,lower,upper,censored,group
0,1,1,1,0,"High"
0.0133333333333333,1,1,1,1,"High"
0.0708333333333333,1,1,1,1,"High"
0.0816666666666667,1,1,1,1,"High"
0.166666666666667,1,1,1,1,"High"
0.248333333333333,1,1,1,1,"High"
0.333333333333333,0.983606557377049,0.9360443375991,0.995874658290875,0,"High"
0.415,0.975409836065574,0.925705767910569,0.992002393450513,1,"High"
0.5,0.975409836065574,0.925705767910569,0.992002393450513,1,"High"
0.666666666666667,0.967072999859885,0.914645200842959,0.987514054935571,1,"High"
0.748333333333333,0.958663669426321,0.903530910291669,0.982586200988248,0,"High"
0.890833333333333,0.950254338992757,0.892608405964537,0.977342966314768,0,"High"
1.08166666666667,0.933435678125628,0.871285946490522,0.966149245569119,0,"High"
1.16416666666667,0.925026347692064,0.860850785528143,0.96027532009054,0,"High"
1.33083333333333,0.925026347692064,0.860850785528143,0.96027532009054,1,"High"
1.53,0.916539867438008,0.850407934320389,0.954209677269207,0,"High"
1.57916666666667,0.908053387183953,0.840090912989039,0.948009893116,0,"High"
1.66083333333333,0.899566906929897,0.829886636556718,0.94169117070499,0,"High"
1.66416666666667,0.899566906929897,0.829886636556718,0.94169117070499,2,"High"
1.69916666666667,0.899566906929897,0.829886636556718,0.94169117070499,1,"High"
1.7625,0.899566906929897,0.829886636556718,0.94169117070499,1,"High"
1.81416666666667,0.890747623528624,0.81923226187535,0.935072498475198,0,"High"
1.90416666666667,0.890747623528624,0.81923226187535,0.935072498475198,1,"High"
1.9125,0.890747623528624,0.81923226187535,0.935072498475198,1,"High"
1.9975,0.890747623528624,0.81923226187535,0.935072498475198,1,"High"
2.00583333333333,0.890747623528624,0.81923226187535,0.935072498475198,1,"High"
2.07916666666667,0.881564658337607,0.808097922226931,0.928135673033038,0,"High"
2.12833333333333,0.881564658337607,0.808097922226931,0.928135673033038,1,"High"
2.22916666666667,0.881564658337607,0.808097922226931,0.928135673033038,1,"High"
2.24583333333333,0.872186310908483,0.796782022212765,0.920976410478755,0,"High"
2.32,0.872186310908483,0.796782022212765,0.920976410478755,1,"High"
2.3275,0.872186310908483,0.796782022212765,0.920976410478755,3,"High"
2.3825,0.872186310908483,0.796782022212765,0.920976410478755,1,"High"
2.4125,0.872186310908483,0.796782022212765,0.920976410478755,1,"High"
2.47833333333333,0.872186310908483,0.796782022212765,0.920976410478755,1,"High"
2.49416666666667,0.872186310908483,0.796782022212765,0.920976410478755,1,"High"
2.5275,0.872186310908483,0.796782022212765,0.920976410478755,1,"High"
2.57916666666667,0.861803140540525,0.783946936960493,0.913132228893128,0,"High"
2.66083333333333,0.861803140540525,0.783946936960493,0.913132228893128,1,"High"
2.69916666666667,0.861803140540525,0.783946936960493,0.913132228893128,1,"High"
2.8275,0.861803140540525,0.783946936960493,0.913132228893128,1,"High"
2.91,0.861803140540525,0.783946936960493,0.913132228893128,2,"High"
2.91833333333333,0.850754382328467,0.770208953250201,0.90478370280983,0,"High"
2.99416666666667,0.828656865904351,0.743435294642091,0.887674490225865,1,"High"
3.2025,0.817458800148887,0.730104858638228,0.87884776001633,0,"High"
3.3275,0.806260734393423,0.716951276692333,0.869906630640077,0,"High"
3.49166666666667,0.806260734393423,0.716951276692333,0.869906630640077,1,"High"
3.52166666666667,0.794904949401966,0.703715142836757,0.860761792695282,0,"High"
3.55166666666667,0.794904949401966,0.703715142836757,0.860761792695282,1,"High"
3.57666666666667,0.794904949401966,0.703715142836757,0.860761792695282,1,"High"
3.65833333333333,0.794904949401966,0.703715142836757,0.860761792695282,1,"High"
3.91,0.794904949401966,0.703715142836757,0.860761792695282,1,"High"
3.99166666666667,0.794904949401966,0.703715142836757,0.860761792695282,2,"High"
4,0.794904949401966,0.703715142836757,0.860761792695282,1,"High"
4.07416666666667,0.794904949401966,0.703715142836757,0.860761792695282,1,"High"
4.15,0.794904949401966,0.703715142836757,0.860761792695282,1,"High"
4.15833333333333,0.781873720723246,0.688027873463447,0.850508245718354,0,"High"
4.24083333333333,0.768842492044525,0.672602173200233,0.840102898235076,2,"High"
4.325,0.768842492044525,0.672602173200233,0.840102898235076,1,"High"
4.38,0.755113161829444,0.656326640929924,0.829142825129794,0,"High"
4.4075,0.755113161829444,0.656326640929924,0.829142825129794,1,"High"
4.49166666666667,0.755113161829444,0.656326640929924,0.829142825129794,1,"High"
4.65833333333333,0.755113161829444,0.656326640929924,0.829142825129794,1,"High"
4.8225,0.755113161829444,0.656326640929924,0.829142825129794,2,"High"
4.9075,0.755113161829444,0.656326640929924,0.829142825129794,1,"High"
5.2975,0.739702689139047,0.637665623900669,0.817061679976589,0,"High"
5.3225,0.739702689139047,0.637665623900669,0.817061679976589,1,"High"
