time,survival,lower,upper,censored,group
0,1,1,1,0,"High"
0.0816666666666667,0.993288590604027,0.953319139869014,0.999051873966249,0,"High"
0.125833333333333,0.986577181208054,0.947399572057249,0.996625990995033,0,"High"
0.248333333333333,0.986577181208054,0.947399572057249,0.996625990995033,2,"High"
0.333333333333333,0.986577181208054,0.947399572057249,0.996625990995033,1,"High"
0.44,0.979725950782998,0.938459894863654,0.993416598880012,0,"High"
0.5,0.972874720357942,0.92933844985238,0.989733411157529,0,"High"
0.666666666666667,0.966023489932886,0.920294026318586,0.985717512400188,0,"High"
0.715833333333333,0.95917225950783,0.911375121625611,0.981450149104705,0,"High"
0.748333333333333,0.95917225950783,0.911375121625611,0.981450149104705,1,"High"
0.830833333333333,0.952271739655256,0.902484331565313,0.976959715506704,0,"High"
0.989166666666667,0.952271739655256,0.902484331565313,0.976959715506704,1,"High"
0.9975,0.952271739655256,0.902484331565313,0.976959715506704,1,"High"
1.06583333333333,0.945269741569555,0.893526073287844,0.972252231569019,0,"High"
1.08166666666667,0.945269741569555,0.893526073287844,0.972252231569019,1,"High"
1.1475,0.938215489766798,0.884603100027147,0.967372905049359,0,"High"
1.355,0.93116123796404,0.875803705799116,0.962367152499619,0,"High"
1.47,0.93116123796404,0.875803705799116,0.962367152499619,1,"High"
1.57083333333333,0.93116123796404,0.875803705799116,0.962367152499619,1,"High"
1.57916666666667,0.92399845921047,0.86692122180749,0.957191358598209,0,"High"
1.5875,0.916835680456901,0.858145909544308,0.951914430645765,0,"High"
1.66416666666667,0.916835680456901,0.858145909544308,0.951914430645765,1,"High"
1.68,0.916835680456901,0.858145909544308,0.951914430645765,1,"High"
1.705,0.916835680456901,0.858145909544308,0.951914430645765,1,"High"
1.74583333333333,0.909500995013245,0.849175757030715,0.946448299909164,0,"High"
1.83083333333333,0.909500995013245,0.849175757030715,0.946448299909164,3,"High"
1.9125,0.901984457864376,0.840002248142415,0.940789905599886,2,"High"
1.97833333333333,0.894340521780779,0.830722446964143,0.934972825235686,0,"High"
1.9975,0.886696585697183,0.821543993456321,0.929075807535299,2,"High"
2.07916666666667,0.886696585697183,0.821543993456321,0.929075807535299,2,"High"
2.10416666666667,0.886696585697183,0.821543993456321,0.929075807535299,1,"High"
2.16083333333333,0.886696585697183,0.821543993456321,0.929075807535299,3,"High"
2.22916666666667,0.886696585697183,0.821543993456321,0.929075807535299,1,"High"
2.24583333333333,0.886696585697183,0.821543993456321,0.929075807535299,1,"High"
2.28666666666667,0.886696585697183,0.821543993456321,0.929075807535299,1,"High"
2.3275,0.886696585697183,0.821543993456321,0.929075807535299,1,"High"
2.49166666666667,0.878170656988556,0.811021432192198,0.922583811444595,0,"High"
2.49416666666667,0.878170656988556,0.811021432192198,0.922583811444595,1,"High"
2.57916666666667,0.878170656988556,0.811021432192198,0.922583811444595,2,"High"
2.59583333333333,0.878170656988556,0.811021432192198,0.922583811444595,1,"High"
2.7625,0.869300246311904,0.800078104750105,0.915799304503525,0,"High"
2.82,0.860429835635252,0.789290428621602,0.908919254813674,0,"High"
2.90166666666667,0.860429835635252,0.789290428621602,0.908919254813674,1,"High"
2.91,0.860429835635252,0.789290428621602,0.908919254813674,1,"High"
2.99416666666667,0.860429835635252,0.789290428621602,0.908919254813674,2,"High"
3.00833333333333,0.860429835635252,0.789290428621602,0.908919254813674,1,"High"
3.07666666666667,0.860429835635252,0.789290428621602,0.908919254813674,2,"High"
3.13416666666667,0.860429835635252,0.789290428621602,0.908919254813674,1,"High"
3.24333333333333,0.860429835635252,0.789290428621602,0.908919254813674,1,"High"
3.3275,0.860429835635252,0.789290428621602,0.908919254813674,1,"High"
3.41,0.860429835635252,0.789290428621602,0.908919254813674,1,"High"
3.49166666666667,0.860429835635252,0.789290428621602,0.908919254813674,1,"High"
3.54083333333333,0.860429835635252,0.789290428621602,0.908919254813674,1,"High"
3.57666666666667,0.860429835635252,0.789290428621602,0.908919254813674,1,"High"
3.66916666666667,0.850063211109526,0.776170735282016,0.901095734441042,0,"High"
3.735,0.850063211109526,0.776170735282016,0.901095734441042,1,"High"
3.74333333333333,0.839568603564964,0.763085232754319,0.893068310305691,0,"High"
