cutoff,low_n,high_n,p_value,adjusted_p
8.63044915708062,18,154,0.40103100467672,1
8.64745842645492,19,153,0.19410243884911,1
8.65176927141799,20,152,0.0901505354385192,1
8.65535182861255,21,151,0.13421903008207,1
8.6582114827518,22,150,0.223422936022711,1
8.66853047018635,23,149,0.269541761022515,1
8.675604252639,24,148,0.35520368327218,1
8.67983193343985,25,147,0.490690150286889,1
8.69104555348718,26,146,0.288408234209456,1
8.71801906528173,27,145,0.172644485846112,1
8.71938882094208,28,144,0.196978995967031,1
8.72246602447109,29,143,0.0986398068091164,1
8.7279204545632,30,142,0.121606772478519,1
8.74112986873613,31,141,0.1447724464647,1
8.75888943272096,32,140,0.201391308031427,1
8.76487159073609,33,139,0.236630786272981,1
8.76553474636298,34,138,0.245383305477513,1
8.76950729143624,35,137,0.15666011115772,1
8.77445763956529,36,136,0.189553392077912,1
8.78528898070402,37,135,0.244601548166742,1
8.78888143201129,38,134,0.269442804825404,1
8.79051141189419,39,133,0.298806062706109,1
8.79409089843773,40,132,0.398801546100178,1
8.79766152585376,41,131,0.432388082131143,1
8.79928162152192,42,130,0.334737034191073,1
8.80896417491926,43,129,0.435329900482691,1
8.82464058085342,44,128,0.278765553193861,1
8.82908844400489,45,127,0.320828615131524,1
8.83003977608083,46,126,0.360526307287865,1
8.84643063233652,47,125,0.381040582550541,1
8.850811922162,48,124,0.424225972549421,1
8.85143673596168,49,123,0.469568482810049,1
8.8743666501409,50,122,0.492727012810302,1
8.87713072876566,51,121,0.502445793008261,1
8.8801957289431,52,120,0.521356620441164,1
8.8814199080924,53,119,0.548983647290705,1
8.89056829030659,54,118,0.667671541825749,1
8.89087223954207,55,117,0.756913051890382,1
8.90086680798075,56,116,0.884659233668786,1
8.90237511448603,57,115,0.682724992765909,1
8.90959311598834,58,114,0.805903721485437,1
8.92154344350897,59,113,0.854386550979036,1
8.92629599478111,60,112,0.909106741755148,1
8.93310047493137,61,111,0.963779205452397,1
8.95332344858296,62,110,0.902127785420743,1
8.96289600533726,63,109,0.877477196317965,1
8.96751448080097,64,108,0.839519194578672,1
8.97899639608894,65,107,0.804073101009544,1
8.98498801863518,66,106,0.748990466003689,1
8.99095486039699,67,105,0.710885140530874,1
8.99293833616581,68,104,0.59826869433018,1
9.00870872983593,69,103,0.587492649713575,1
9.012065787874,70,102,0.547336259255457,1
9.0331476517817,71,101,0.48244596180751,1
9.03699777426735,72,100,0.433266612285425,1
9.04957631715597,73,99,0.418160235787161,1
9.04984854945056,74,98,0.350518420757836,1
9.05988520110095,75,97,0.301088438281576,1
9.06770324437316,76,96,0.278332785721015,1
9.08666701791074,77,95,0.276682888360234,1
9.09090634523191,78,94,0.230500341935075,1
9.09803208296053,79,93,0.318128471050138,1
9.11243950678155,80,92,0.271342365958266,1
9.11608399276377,81,91,0.246261453817471,1
9.12747852009822,82,90,0.402505872918537,1
9.12850993750829,83,89,0.377600488234579,1
9.1333991254172,84,88,0.535482770945447,1
9.14771372235215,85,87,0.470426926664392,1
9.15987133677839,86,86,0.396132759606982,1
9.16087986183931,87,85,0.375207028739134,1
9.16364967601583,88,84,0.294988138909149,1
9.17642251304224,89,83,0.264508659651634,1
9.17741953798924,90,82,0.427931834371934,1
9.1814007617393,91,81,0.339624636059613,1
9.18784690943957,92,80,0.301215823149562,1
9.1880942639264,93,79,0.269806506099752,1
9.18834157601082,94,78,0.247577836749601,1
9.18908325799488,95,77,0.22656658607583,1
9.1920461788533,96,76,0.200557345696668,1
9.19721669311005,97,75,0.173493054473181,1
9.20236874277526,98,74,0.149054576219936,1
9.21042783040149,99,73,0.117537685252391,1
9.22158712126481,100,72,0.0934500825673662,1
9.24269776790801,101,71,0.0635072274791715,1
9.25219234012239,102,70,0.106518425584387,1
9.25313836969129,103,69,0.10230149694869,1
9.27076252046605,104,68,0.192272807220761,1
9.2791462440543,105,67,0.137851994716126,1
9.28100269602788,106,66,0.120660829318501,1
9.28863540903768,107,65,0.218155428614438,1
9.29416121869475,108,64,0.350403725645337,1
9.30560578958543,109,63,0.316776602602762,1
9.31469652565629,110,62,0.292593880392608,1
9.31492306173917,111,61,0.262334008758016,1
9.31831684133499,112,60,0.440924386483369,1
9.32012359804061,113,59,0.630355022859225,1
9.32440559849361,114,58,0.592753741350328,1
9.335836940378,115,57,0.534410828396554,1
9.34140762859099,116,56,0.784837830208615,1
9.3491706308611,117,55,0.65268282800569,1
9.38219169362566,118,54,0.613479640595186,1
9.4155305236831,119,53,0.575010795331847,1
9.43045255166553,120,52,0.522505090130209,1
9.43608686360791,121,51,0.456286653181414,1
9.43816807435673,122,50,0.384841895580401,1
9.44584255388934,123,49,0.340896361340904,1
9.46515822966425,124,48,0.541585177435059,1
9.47106549611535,125,47,0.503357928946761,1
9.47654370621426,126,46,0.444570584685591,1
9.48079020109582,127,45,0.421741094869367,1
9.48643282054542,128,44,0.659231003797275,1
9.5018371849023,129,43,0.606476148681858,1
9.51254295509686,130,42,0.530689930857868,1
9.51333282374013,131,41,0.463196008713843,1
9.51609396341718,132,40,0.630837715002769,1
9.52473758701238,133,39,0.490262874685069,1
9.52923531833276,134,38,0.447263309312664,1
