time,survival,lower,upper,censored,group
0,1,1,1,0,"High"
0.0708333333333333,1,1,1,1,"High"
0.0816666666666667,0.996527777777778,0.975609893749447,0.999510160021452,1,"High"
0.0925,0.993043414918415,0.972473034457476,0.998255633706979,0,"High"
0.125833333333333,0.989559052059052,0.967980401688287,0.996620629032157,0,"High"
0.166666666666667,0.989559052059052,0.967980401688287,0.996620629032157,1,"High"
0.226666666666667,0.989559052059052,0.967980401688287,0.996620629032157,1,"High"
0.248333333333333,0.989559052059052,0.967980401688287,0.996620629032157,2,"High"
0.333333333333333,0.975422494172494,0.949137091491253,0.988207668312913,1,"High"
0.358333333333333,0.971875503284594,0.944547913172653,0.985835918230369,0,"High"
0.415,0.968328512396694,0.940014188624504,0.983395196348356,1,"High"
0.423333333333333,0.964768481101118,0.93550611599807,0.980888497317637,0,"High"
0.44,0.961208449805542,0.931043871053546,0.978330144439476,0,"High"
0.5,0.961208449805542,0.931043871053546,0.978330144439476,1,"High"
0.5575,0.957635184192882,0.926599772062979,0.975718816435099,0,"High"
0.5625,0.954061918580222,0.922193855586977,0.973066683460725,0,"High"
0.585,0.950488652967562,0.917822509468639,0.970377918287504,0,"High"
0.666666666666667,0.943342121742242,0.909171700127084,0.964903870606493,1,"High"
0.7075,0.939755269568317,0.904865894087572,0.962115554010351,0,"High"
0.748333333333333,0.925407860872618,0.887878241098493,0.950722215424447,1,"High"
0.773333333333333,0.921807052075448,0.883661864711658,0.947812537207433,0,"High"
0.79,0.918206243278278,0.879463978858611,0.944884378217235,0,"High"
0.830833333333333,0.907403816886769,0.866971192755125,0.935999099714392,0,"High"
0.865833333333333,0.903803008089599,0.862837670606034,0.933006628014489,0,"High"
0.890833333333333,0.90020219929243,0.858718271064244,0.930000049805665,0,"High"
0.915,0.89660139049526,0.854612342597353,0.926980017938596,0,"High"
0.94,0.89300058169809,0.850519287666828,0.923947131222057,0,"High"
0.9975,0.88939977290092,0.846438556642496,0.920901940500877,0,"High"
1.06583333333333,0.885798964103751,0.842369642576363,0.917844953878877,0,"High"
1.08166666666667,0.882198155306581,0.838312076691475,0.914776641229582,0,"High"
1.1475,0.878597346509411,0.834265424469371,0.911697438110103,0,"High"
1.16416666666667,0.871395728915072,0.826203274207447,0.905507951146834,0,"High"
1.33083333333333,0.871395728915072,0.826203274207447,0.905507951146834,1,"High"
1.34666666666667,0.871395728915072,0.826203274207447,0.905507951146834,1,"High"
1.355,0.867764913377926,0.822146755787119,0.902376395322239,0,"High"
1.38,0.867764913377926,0.822146755787119,0.902376395322239,1,"High"
1.47,0.867764913377926,0.822146755787119,0.902376395322239,1,"High"
1.4725,0.867764913377926,0.822146755787119,0.902376395322239,1,"High"
1.4975,0.867764913377926,0.822146755787119,0.902376395322239,1,"High"
1.57083333333333,0.867764913377926,0.822146755787119,0.902376395322239,1,"High"
1.57916666666667,0.86034811924649,0.813855850996116,0.8959702453575,1,"High"
1.5875,0.856623668513822,0.809704633475095,0.892740703949511,0,"High"
1.66083333333333,0.852899217781153,0.805563609912759,0.889501692505892,0,"High"
1.66416666666667,0.852899217781153,0.805563609912759,0.889501692505892,1,"High"
1.69916666666667,0.852899217781153,0.805563609912759,0.889501692505892,1,"High"
1.705,0.852899217781153,0.805563609912759,0.889501692505892,1,"High"
1.72916666666667,0.849125327436988,0.80136682719685,0.886216863023753,0,"High"
1.81416666666667,0.845351437092824,0.797180239702534,0.882922756920337,0,"High"
1.83083333333333,0.84157754674866,0.793003508116504,0.879619650263351,2,"High"
1.89583333333333,0.84157754674866,0.793003508116504,0.879619650263351,1,"High"
1.90416666666667,0.84157754674866,0.793003508116504,0.879619650263351,1,"High"
1.9125,0.84157754674866,0.793003508116504,0.879619650263351,3,"High"
1.92333333333333,0.84157754674866,0.793003508116504,0.879619650263351,1,"High"
1.95333333333333,0.84157754674866,0.793003508116504,0.879619650263351,1,"High"
1.97,0.837644941390021,0.788626617984813,0.876189760398823,0,"High"
1.9975,0.833712336031382,0.784261072481515,0.872750174915163,5,"High"
2.00583333333333,0.833712336031382,0.784261072481515,0.872750174915163,1,"High"
2.07916666666667,0.829665188769094,0.77975483775608,0.869216263603244,1,"High"
2.12,0.825598202549638,0.775234476777328,0.865657615643628,0,"High"
2.12833333333333,0.825598202549638,0.775234476777328,0.865657615643628,1,"High"
2.16083333333333,0.821511082735036,0.770699524320514,0.862074101877301,4,"High"
2.22916666666667,0.821511082735036,0.770699524320514,0.862074101877301,1,"High"
2.24583333333333,0.817319699659857,0.766038678013259,0.858403456260164,0,"High"
2.28666666666667,0.817319699659857,0.766038678013259,0.858403456260164,2,"High"
2.32,0.817319699659857,0.766038678013259,0.858403456260164,1,"High"
2.3275,0.817319699659857,0.766038678013259,0.858403456260164,3,"High"
2.3825,0.817319699659857,0.766038678013259,0.858403456260164,1,"High"
2.4125,0.817319699659857,0.766038678013259,0.858403456260164,1,"High"
2.47833333333333,0.817319699659857,0.766038678013259,0.858403456260164,1,"High"
2.49166666666667,0.812925507726202,0.761120933415523,0.854573307998575,0,"High"
2.49416666666667,0.812925507726202,0.761120933415523,0.854573307998575,2,"High"
2.5275,0.812925507726202,0.761120933415523,0.854573307998575,1,"High"
2.57916666666667,0.808458884057376,0.756121806659231,0.850678429251786,2,"High"
