cohort,cutoff_method,cutoff,n,excluded_n,odds_ratio_high_vs_low,ci_lower,ci_upper,p_value,interpretation,family_adjusted_p
"all","optimal",6.20554891117303,573,190,1.15380398881621,0.688100135294804,1.90420201304208,0.618738936117305,"Exploratory: threshold selected using survival in overlapping patients; not an independent validation",1
